bbl,bin,address,latitude,longitude,cooling_towers,water_tanks,total_equipment,has_building_outline
1012630007,1034472.0,55 WEST 47 STREET,40.7578926,-73.9809053,0.0,1.0,1.0,True
1012630014,1034477.0,37 WEST 47 STREET,40.7576592,-73.9803567,0.0,0.0,0.0,True
1012630034,1034484.0,580 5 AVENUE,40.7570771,-73.9789816,0.0,0.0,0.0,True
1012630038,1034485.0,590 5 AVENUE,40.7571703,-73.9786098,0.0,1.0,1.0,True
1012630051,1034491.0,22 WEST 48 STREET,40.7576371,-73.9795446,0.0,0.0,0.0,True
1012630059,1034497.0,42 WEST 48 STREET,40.757898,-73.9801653,0.0,1.0,1.0,True
1012630061,1034498.0,48 West 48 St,40.758009,-73.9804589,1.0,1.0,2.0,True
1012630067,1034501.0,64 West 48 St,40.7581987,-73.9808791,0.0,1.0,1.0,True
1012630071,1034502.0,1212 AVENUE OF THE AMER,40.7582961,-73.9811867,2.0,1.0,3.0,True
1012640005,1077287.0,1230 6 Ave,40.758713,-73.980625,5.0,0.0,5.0,True
1012670022,1034512.0,15 WEST 51 STREET,40.7600494,-73.9777173,3.0,0.0,3.0,True
1012670034,1034516.0,640 5 AVENUE,40.759536,-73.9769991,1.0,2.0,3.0,True
1012670041,1034517.0,650 5 AVENUE,40.7597693,-73.9768041,1.0,0.0,1.0,True
1012680001,1081406.0,51 WEST 52 STREET,40.7612271,-73.9787457,1.0,0.0,1.0,True
1012680021,1076265.0,25 WEST 52 STREET,40.7605736,-73.9775908,0.0,0.0,0.0,True
1012690001,1034522.0,1330 AVENUE OF THE AMER,40.7619654,-73.9784783,3.0,1.0,4.0,True
1012690041,1034532.0,680 5 Ave,40.7610018,-73.9758203,1.0,0.0,1.0,True
1012700071,1034815.0,1350 AVENUE OF THE AMER,40.7625746,-73.9777778,2.0,1.0,3.0,True
1012710038,1077363.0,712 5 AVENUE,40.7622941,-73.975103,1.0,0.0,1.0,True
1012710071,1034855.0,1370 AVENUE OF THE AMER,40.7632744,-73.9774708,2.0,1.0,3.0,True
1012720034,1035051.0,720 5 AVENUE,40.7625987,-73.9747311,2.0,0.0,2.0,True
1012720066,1035058.0,48 WEST 57 STREET,40.7637628,-73.9765862,2.0,0.0,2.0,True
1012730001,1035062.0,1400 AVENUE OF THE AMER,40.764471,-73.9767123,0.0,0.0,0.0,True
1012730012,1035066.0,37 WEST 57 STREET,40.764103,-73.9759471,1.0,0.0,1.0,True
1012730022,1035071.0,9 West 57 St,40.7640224,-73.9747986,5.0,0.0,5.0,True
1012750001,1071438.0,461 5 AVENUE,40.7522303,-73.9813545,0.0,0.0,0.0,True
1012750008,1081144.0,7 EAST 40 STREET,40.7520298,-73.9808637,0.0,0.0,0.0,True
1012750012,1035315.0,15 EAST 40 STREET,40.7519118,-73.9805858,0.0,1.0,1.0,True
1012750023,1035318.0,285 MADISON AVENUE,40.7515905,-73.9797016,1.0,0.0,1.0,True
1012750027,1035319.0,100 PARK AVENUE,40.7513406,-73.9789257,4.0,2.0,6.0,True
1012750061,1035324.0,18 East 41 St,40.7522031,-73.9804859,0.0,1.0,1.0,True
1012750069,1035328.0,473 5 AVENUE,40.7524663,-73.9811451,0.0,0.0,0.0,True
1012760004,1076266.0,487 5 Ave,40.7530011,-73.98088,1.0,1.0,2.0,True
1012760033,1035334.0,118 Park Ave,40.7518833,-73.9783092,5.0,0.0,5.0,True
1012760042,1035335.0,60 East 42 St,40.7521083,-73.9787259,3.0,0.0,3.0,True
1012760058,1085972.0,300 Madison Ave,40.7525736,-73.9798321,1.0,0.0,1.0,True
1012770002,1035344.0,505 5 Ave,40.7535989,-73.9802758,2.0,2.0,4.0,True
1012770008,1035347.0,5 East 42 St,40.753471,-73.9798977,2.0,1.0,3.0,True
1012770014,1035348.0,330 MADISON AVENUE,40.7533251,-73.9794015,1.0,2.0,3.0,True
1012770027,1090825.0,51 EAST 42 STREET,40.7529654,-73.9785534,0.0,0.0,0.0,True
1012780001,1035355.0,521 5 AVENUE,40.7541706,-73.9798199,1.0,1.0,2.0,True
1012780014,1035357.0,340 MADISON AVENUE,40.7539371,-73.9789538,2.0,0.0,2.0,True
1012780020,1035360.0,333 Madison Ave,40.7535697,-73.9780586,3.0,0.0,3.0,True
1012780069,1035365.0,529 5 AVENUE,40.754434,-73.9796971,0.0,0.0,0.0,True
1012790001,1035366.0,531 5 AVENUE,40.7548375,-73.9794263,5.0,0.0,5.0,True
1012790009,1035369.0,7 East 44 St,40.7546209,-73.9789098,1.0,0.0,1.0,True
1012790017,1035370.0,346 Madison Ave,40.7544139,-73.9785124,2.0,0.0,2.0,True
1012790057,1035377.0,352 MADISON AVENUE,40.7546973,-73.9784085,1.0,0.0,1.0,True
1012790069,1035380.0,545 5 AVENUE,40.755068,-73.9792024,1.0,1.0,2.0,True
1012810056,1035394.0,366 Madison Ave,40.7553238,-73.9777534,1.0,0.0,1.0,True
1012810059,1035395.0,18 EAST 46 STREET,40.7553395,-73.9779679,1.0,0.0,1.0,True
1012810069,1035401.0,553 5 AVENUE,40.7556882,-73.9788233,4.0,1.0,5.0,True
1012820001,1035402.0,563 5 Ave,40.756066,-73.9785697,1.0,0.0,1.0,True
1012820017,1035403.0,390 Madison Ave,40.7558941,-73.977414,1.0,0.0,1.0,True
1012820021,1035404.0,383 Madison Ave,40.755447,-73.9767603,2.0,0.0,2.0,True
1012830017,1035420.0,400 MADISON AVENUE,40.7563768,-73.9769317,1.0,0.0,1.0,True
1012830069,1035427.0,589 5 AVENUE,40.7569506,-73.9778302,1.0,1.0,2.0,True
1012840002,1035430.0,597 5 AVENUE,40.7573376,-73.9776713,4.0,2.0,6.0,True
1012840007,1035434.0,7 EAST 48 STREET,40.7572304,-73.9770216,3.0,0.0,3.0,True
1012840056,1035445.0,424 MADISON AVENUE,40.7571864,-73.9763863,0.0,1.0,1.0,True
1012850015,1035454.0,444 Madison Ave,40.7576705,-73.9760172,2.0,0.0,2.0,True
1012850021,1035455.0,437 MADISON AVENUE,40.7573701,-73.9753936,1.0,1.0,2.0,True
1012850036,1081146.0,300 Park Ave,40.7570868,-73.9746997,5.0,2.0,7.0,True
1012860043,1090748.0,34 EAST 51 STREET,40.7579435,-73.9744369,1.0,0.0,1.0,True
1012870021,1035471.0,477 MADISON AVENUE,40.75852,-73.9746352,2.0,1.0,3.0,True
1012870028,1076267.0,41 East 51 St,40.7585623,-73.9740764,2.0,1.0,3.0,True
1012870033,1035473.0,350 PARK AVENUE,40.7583057,-73.9737293,3.0,1.0,4.0,True
1012880001,1035706.0,655 5 AVENUE,40.7597718,-73.9758656,2.0,1.0,3.0,True
1012880007,1035709.0,10 EAST 53 STREET,40.7598129,-73.9753169,2.0,3.0,5.0,True
1012880027,1083869.0,57 East 52 St,40.7591041,-73.9735254,2.0,0.0,2.0,True
1012880056,1088582.0,510 Madison Ave,40.759762,-73.9747609,1.0,0.0,1.0,True
1012890014,1035727.0,512 Madison Ave,40.7605176,-73.9744988,5.0,0.0,5.0,True
1012890021,1035728.0,515 MADISON AVENUE,40.7597302,-73.9736854,0.0,0.0,0.0,True
1012890028,1035731.0,43 EAST 53 STREET,40.7595983,-73.9733173,0.0,0.0,0.0,True
1012890036,1035732.0,390 Park Ave,40.759615,-73.972772,1.0,0.0,1.0,True
1012890052,1035734.0,527 MADISON AVENUE,40.7600293,-73.9735084,2.0,1.0,3.0,True
1012900001,1035741.0,689 5 AVENUE,40.761026,-73.9749086,2.0,0.0,2.0,True
1012900003,1035742.0,693 5 AVENUE,40.7611577,-73.9748544,0.0,0.0,0.0,True
1012900006,1081153.0,3 EAST 54 STREET,40.7608776,-73.9743924,0.0,0.0,0.0,True
1012900021,1035747.0,535 Madison Ave,40.7604939,-73.9733027,1.0,2.0,3.0,True
1012900036,1035751.0,400 Park Ave,40.7600764,-73.9724205,1.0,1.0,2.0,True
1012900052,1035758.0,545 Madison Ave,40.7607192,-73.9730858,2.0,1.0,3.0,True
1012900056,1035759.0,540 Madison Ave,40.7609387,-73.9736808,4.0,2.0,6.0,True
1012910001,1035768.0,711 5 AVENUE,40.7617093,-73.9743813,6.0,1.0,7.0,True
1012910010,1035769.0,550 MADISON AVENUE,40.7614621,-73.9735042,0.0,0.0,0.0,True
1012910021,1035770.0,551 MADISON AVENUE,40.7610255,-73.9729124,1.0,0.0,1.0,True
1012910028,1035771.0,65 EAST 55 STREET,40.7608853,-73.9721327,1.0,0.0,1.0,True
1012910038,1035772.0,430 PARK AVENUE,40.760759,-73.9718043,1.0,1.0,2.0,True
1012920015,1035778.0,590 Madison Ave,40.7621894,-73.9728977,3.0,0.0,3.0,True
1012920037,1035780.0,450 PARK AVENUE,40.7614945,-73.9713275,2.0,1.0,3.0,True
1012920048,1035788.0,32 EAST 57 STREET,40.7618707,-73.9720998,0.0,0.0,0.0,True
1012920052,1035789.0,575 MADISON AVENUE,40.7617692,-73.9723598,2.0,2.0,4.0,True
1012930001,1036049.0,737 5 Ave,40.7630447,-73.9735123,1.0,0.0,1.0,True
1012930014,1086164.0,19 East 57 St,40.7627857,-73.9725501,2.0,0.0,2.0,True
1012930016,1036060.0,592 Madison Ave,40.7625594,-73.9724054,2.0,0.0,2.0,True
1012930026,1036061.0,597 MADISON AVENUE,40.7623482,-73.9718289,1.0,0.0,1.0,True
1012930035,1036067.0,460 PARK AVENUE,40.7620269,-73.9710132,1.0,1.0,2.0,True
1012930069,1036079.0,745 5 AVENUE,40.7632488,-73.9731822,1.0,2.0,3.0,True
1012940037,1036084.0,500 PARK AVENUE,40.7628941,-73.9703558,0.0,0.0,0.0,True
1012940046,1036085.0,625 MADISON AVENUE,40.7631221,-73.9712221,7.0,1.0,8.0,True
1012950001,1036144.0,101 Park Ave,40.7510872,-73.9777639,2.0,0.0,2.0,True
1012950017,1036145.0,354 LEXINGTON AVENUE,40.7504729,-73.9771647,1.0,1.0,2.0,True
1012950020,1036146.0,363 LEXINGTON AVENUE,40.750459,-73.976432,0.0,0.0,0.0,True
1012950023,1036147.0,355 LEXINGTON AVENUE,40.7501599,-73.9764827,2.0,0.0,2.0,True
1012950033,1089024.0,622 3 AVENUE,40.7500801,-73.9758764,7.0,1.0,8.0,True
1012950058,1036150.0,364 LEXINGTON AVENUE,40.7507364,-73.9770238,1.0,1.0,2.0,True
1012960001,1036151.0,125 PARK AVENUE,40.751601,-73.9775144,1.0,0.0,1.0,True
1012960014,1036152.0,374 Lexington Ave,40.751242,-73.9766093,3.0,0.0,3.0,True
1012970033,1036161.0,666 3 Ave,40.7513163,-73.9745186,8.0,0.0,8.0,True
1012980023,1036162.0,425 LEXINGTON AVENUE,40.7522455,-73.974948,1.0,0.0,1.0,True
1012990022,1036174.0,437 LEXINGTON AVENUE,40.7528329,-73.9747348,2.0,0.0,2.0,True
1012990027,1036176.0,147 East 44 St,40.7527547,-73.9740644,1.0,1.0,2.0,True
1012990033,1036177.0,708 3 Ave,40.7524615,-73.9738001,1.0,0.0,1.0,True
1013000001,1036185.0,230 PARK AVENUE,40.7543922,-73.9761058,4.0,0.0,4.0,True
1013000033,1036193.0,730 3 AVENUE,40.7531756,-73.9733198,0.0,0.0,0.0,True
1013010001,1036205.0,245 PARK AVENUE,40.7546252,-73.9747233,9.0,2.0,11.0,True
1013010023,1036206.0,485 LEXINGTON AVENUE,40.7540787,-73.9734891,4.0,2.0,6.0,True
1013010033,1036207.0,750 3 AVENUE,40.7538562,-73.9728142,2.0,2.0,4.0,True
1013030001,1036223.0,299 PARK AVENUE,40.7560139,-73.974138,2.0,0.0,2.0,True
1013030033,1036228.0,776 3 AVENUE,40.7550115,-73.9717851,1.0,0.0,1.0,True
1013040033,1036446.0,800 3 AVENUE,40.7556345,-73.9713553,3.0,1.0,4.0,True
1013050013,1036451.0,560 LEXINGTON AVENUE,40.7568589,-73.9726398,1.0,1.0,2.0,True
1013050040,1036457.0,830 3 AVENUE,40.7563891,-73.9707594,1.0,1.0,2.0,True
1013050060,1036459.0,566 LEXINGTON AVENUE,40.7570757,-73.972405,1.0,0.0,1.0,True
1013060001,1036460.0,345 PARK AVENUE,40.7577537,-73.9724264,4.0,2.0,6.0,True
1013060042,1036463.0,154 East 52 St,40.7572013,-73.9708084,0.0,1.0,1.0,True
1013070014,1036466.0,600 LEXINGTON AVENUE,40.7580609,-73.9716033,1.0,1.0,2.0,True
1013090023,1036482.0,641 LEXINGTON AVENUE,40.7589003,-73.9697584,1.0,1.0,2.0,True
1013090032,1081162.0,900 3 AVENUE,40.7587025,-73.9690943,2.0,1.0,3.0,True
1013100001,1036505.0,425 Park Ave,40.7604249,-73.9709797,4.0,0.0,4.0,True
1013100041,1036525.0,160 EAST 56 STREET,40.7596136,-73.9687041,0.0,0.0,0.0,True
1013100065,1036530.0,120 East 56 St,40.7604762,-73.9706624,1.0,1.0,2.0,True
1013110001,1081164.0,445 Park Ave,40.7611017,-73.9706512,2.0,1.0,3.0,True
1013110040,1036882.0,950 3 Ave,40.7603149,-73.9681333,1.0,0.0,1.0,True
1013120015,1036904.0,135 EAST 57 STREET,40.7613869,-73.9693674,3.0,0.0,3.0,True
1013120024,1036908.0,145 EAST 57 STREET,40.7609448,-73.9684508,0.0,2.0,2.0,True
1013120041,1036915.0,150 EAST 58 STREET,40.7610352,-73.9679237,5.0,1.0,6.0,True
1013130004,1037164.0,499 Park Ave,40.7624801,-73.969562,1.0,0.0,1.0,True
1013130005,1037165.0,111 EAST 58 STREET,40.7622186,-73.9693165,2.0,1.0,3.0,True
1013150001,1037545.0,655 3 AVENUE,40.7502719,-73.9744146,2.0,1.0,3.0,True
1013160001,1037549.0,675 3 AVENUE,40.7510156,-73.9738693,1.0,1.0,2.0,True
1013160012,1037551.0,219 EAST 42 STREET,40.7506724,-73.9730501,2.0,0.0,2.0,True
1013160023,1037552.0,235 East 42 St,40.7504101,-73.9724544,2.0,0.0,2.0,True
1013160030,1037553.0,801 2 AVENUE,40.7504251,-73.9721299,0.0,0.0,0.0,True
1013170001,1037555.0,685 3 AVENUE,40.7515809,-73.9733313,1.0,2.0,3.0,True
1013170007,1037556.0,211 East 43 St,40.7514111,-73.9730219,1.0,0.0,1.0,True
1013170021,1037561.0,815 2 AVENUE,40.7508395,-73.971841,1.0,1.0,2.0,True
1013180001,1037568.0,711 3 AVENUE,40.75216,-73.9728258,5.0,2.0,7.0,True
1013180038,1037579.0,216 East 45 St,40.7520899,-73.9721596,0.0,3.0,3.0,True
1013190012,1037588.0,227 East 45 St,40.752343,-73.9717223,1.0,1.0,2.0,True
1013190047,1037596.0,733 3 AVENUE,40.7528872,-73.9722155,2.0,0.0,2.0,True
1013200046,1081179.0,747 3 AVENUE,40.75348,-73.9720492,0.0,2.0,2.0,True
1013210001,1037986.0,757 3 AVENUE,40.7539218,-73.9714751,2.0,1.0,3.0,True
1013210022,1037988.0,885 2 AVENUE,40.7534933,-73.9702265,0.0,0.0,0.0,True
1013220001,1038000.0,777 3 AVENUE,40.7547122,-73.9710922,1.0,1.0,2.0,True
1013230047,1088785.0,805 3 AVENUE,40.7553872,-73.9705397,0.0,0.0,0.0,True
1013250001,1038464.0,845 3 AVENUE,40.7566194,-73.9697631,1.0,1.0,2.0,True
1013260001,1038517.0,875 3 AVENUE,40.7572176,-73.9691961,2.0,0.0,2.0,True
1013280001,1038570.0,909 3 AVENUE,40.7582987,-73.9679034,4.0,1.0,5.0,True
1013290001,1085955.0,919 3 AVENUE,40.7589628,-73.967589,1.0,0.0,1.0,True
1013320001,1038623.0,979 3 AVENUE,40.7609524,-73.9662633,4.0,1.0,5.0,True
1013340001,1038650.0,768 2 Ave,40.7493364,-73.9721899,3.0,1.0,4.0,True
1013350005,1038659.0,320 EAST 43 STREET,40.7498622,-73.9712206,0.0,0.0,0.0,True
1013360031,1038670.0,338 EAST 44 STREET,40.7502846,-73.9698526,0.0,0.0,0.0,True
1013370014,1038757.0,323 East 44 St,40.7509162,-73.9695423,1.0,2.0,3.0,True
1013390005,1038897.0,305 East 46 St,40.7523491,-73.9695733,0.0,3.0,3.0,True
1013740014,1040753.0,650 MADISON AVENUE,40.7640362,-73.9716621,2.0,1.0,3.0,True
1013740049,1040762.0,645 Madison Ave,40.7639416,-73.9708307,2.0,1.0,3.0,True
1013740060,1040763.0,10 EAST 60 STREET,40.7642915,-73.9717414,2.0,1.0,3.0,True
1013750016,1040801.0,652 MADISON AVENUE,40.7644807,-73.9711205,1.0,0.0,1.0,True
1013750021,1040802.0,653 MADISON AVENUE,40.7642774,-73.9705321,2.0,0.0,2.0,True
1013750049,1072007.0,667 MADISON AVENUE,40.7645162,-73.9703154,1.0,0.0,1.0,True
1013910014,1041796.0,974 MADISON AVENUE,40.7748043,-73.9636025,4.0,0.0,4.0,True
1013940001,1041900.0,505 PARK AVENUE,40.7629377,-73.9692909,3.0,1.0,4.0,True
1013940005,1041901.0,111 East 59 St,40.7629683,-73.9688996,3.0,2.0,5.0,True
1014220005,1081220.0,205 EAST 67 STREET,40.7664021,-73.9619645,0.0,0.0,0.0,True
1014350044,1088662.0,306 EAST 61 STREET,40.7613603,-73.9628338,0.0,0.0,0.0,True
1015570008,1050309.0,309 East 94 St,40.7827211,-73.9469829,1.0,1.0,2.0,True
1016080069,1051496.0,1216 5 AVENUE,40.7919657,-73.9522063,2.0,0.0,2.0,True
1016340003,1052015.0,105 East 106 St,40.792934,-73.947166,10.0,0.0,10.0,True
1016340065,1052058.0,110 East 107 St,40.7931705,-73.9469876,3.0,0.0,3.0,True
1017230010,1053499.0,55 West 125 St,40.8075352,-73.9441483,3.0,1.0,4.0,True
1017740001,1054472.0,103 EAST 125 STREET,40.8051394,-73.9385068,4.0,0.0,4.0,True
1017750033,1054497.0,2322 3 AVENUE,40.8048798,-73.9355487,1.0,1.0,2.0,True
1019090012,1057820.0,132 West 125 St,40.808136,-73.947417,4.0,3.0,7.0,True
1019300030,1058640.0,2082 Adam C Powell Blvd,40.8087621,-73.9489203,6.0,1.0,7.0,True
1019310021,1058659.0,215 West 125 St,40.8097093,-73.9489856,3.0,0.0,3.0,True
1019510004,1087468.0,374 WEST 125 STREET,40.8109544,-73.9537641,0.0,0.0,0.0,True
1019660095,1090163.0,450 West 126 St,40.8131809,-73.9552253,1.0,0.0,1.0,True
1019670040,1081781.0,1361 Amsterdam Ave,40.8142068,-73.9552405,2.0,0.0,2.0,True
1005980042,1000000.0,561 Greenwich St,40.7277621,-74.0084797,,,,
1006620003,1012253.0,25 11 Ave,40.74294099999999,-74.0091145,,,,
1007120036,1090217.0,61 9 Ave,40.7416307,-74.0052775,,,,
1008610044,1080789.0,462 Park Ave South,40.7455474,-73.982873,,,,
1000370001,,"111 Wall St, New York, NY 10005",40.704268,-74.007223,1.0,1.0,2.0,1
1000580001,,"One World Trade Center, New York, NY 10007",40.7130944,-74.0131315,2.0,5.0,7.0,1
1000840036,,"7 World Trade Center, New York, NY 10007",40.7134379,-74.0121173,2.0,2.0,4.0,1
1007060017,1017191.0,"509 W 34th St, New York, NY 10001",40.75546458792491,-73.99996331339457,1.0,3.0,4.0,1
